word,cluster
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,4
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
