word,cluster
top,3
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,4
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,0
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,3
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,3
top,5
top,5
top,0
top,5
top,8
top,5
top,5
top,3
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,8
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,4
top,5
top,5
top,4
top,5
top,5
top,0
top,4
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,0
top,3
top,5
top,3
top,5
top,5
top,0
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,4
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,3
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,4
top,3
top,3
top,5
top,5
top,3
top,5
top,5
top,3
top,8
top,8
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,0
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,0
top,5
top,0
top,0
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,3
top,5
top,5
top,5
top,3
top,8
top,5
top,8
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,4
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,3
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,5
top,5
top,5
top,4
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,0
top,5
top,0
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,3
top,5
top,5
top,5
top,5
top,3
top,3
top,0
top,5
top,5
top,3
top,8
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,3
top,5
top,3
top,5
top,3
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,3
top,3
top,3
top,5
top,5
top,5
top,3
top,5
top,3
top,0
top,8
top,8
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,3
top,0
top,5
top,5
top,5
top,5
top,5
top,0
top,0
top,4
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,0
top,5
top,5
top,5
top,5
top,0
top,5
top,5
top,5
top,5
top,5
top,0
top,4
top,4
top,5
top,5
top,5
top,8
top,5
top,3
top,5
top,5
top,0
top,0
top,0
top,5
top,0
top,0
top,5
top,4
top,5
top,0
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,3
top,3
top,8
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,5
top,3
top,3
top,5
top,4
top,5
top,5
top,5
top,5
top,5
top,5
top,0
top,5
top,0
top,5
top,5
third,1
third,7
third,7
third,7
third,7
third,7
third,7
third,8
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,8
third,7
third,7
third,7
third,7
third,3
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,1
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,0
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,5
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,0
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,1
third,7
third,7
third,7
third,7
third,7
third,7
third,7
third,7
