word,cluster
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,6
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,6
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,6
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,2
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,1
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,2
long,1
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,2
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,1
long,1
long,6
long,6
long,6
long,6
long,6
long,1
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,4
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,2
long,4
long,6
long,1
long,6
long,1
long,6
long,1
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,1
long,6
long,4
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
